index	promptID	pairID	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label
515	a	b	d	e	f	g	h	two young girls wearing bonnets standing by a tree watching a boa nearby.	two young girls wearing bonnets standing by a tree watching a snake nearby.	a	b	c	d	e	entailment
516	a	b	d	e	f	g	h	A person stands atop a rock face.	A pagan stands atop a rock face.	a	b	c	d	e	neutral
517	a	b	d	e	f	g	h	A pagan stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
518	a	b	d	e	f	g	h	A person stands atop a rock face.	A runner stands atop a rock face.	a	b	c	d	e	neutral
519	a	b	d	e	f	g	h	A runner stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
520	a	b	d	e	f	g	h	A person stands atop a rock face.	A landscaper stands atop a rock face.	a	b	c	d	e	neutral
521	a	b	d	e	f	g	h	A landscaper stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
522	a	b	d	e	f	g	h	A person stands atop a rock face.	A sophomore stands atop a rock face.	a	b	c	d	e	neutral
523	a	b	d	e	f	g	h	A sophomore stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
524	a	b	d	e	f	g	h	A person stands atop a rock face.	A shepherd stands atop a rock face.	a	b	c	d	e	neutral
525	a	b	d	e	f	g	h	A shepherd stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
526	a	b	d	e	f	g	h	A person stands atop a rock face.	A housekeeper stands atop a rock face.	a	b	c	d	e	neutral
527	a	b	d	e	f	g	h	A housekeeper stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
528	a	b	d	e	f	g	h	A person stands atop a rock face.	A fireman stands atop a rock face.	a	b	c	d	e	neutral
529	a	b	d	e	f	g	h	A fireman stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
530	a	b	d	e	f	g	h	A person stands atop a rock face.	A detective stands atop a rock face.	a	b	c	d	e	neutral
531	a	b	d	e	f	g	h	A detective stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
532	a	b	d	e	f	g	h	A person stands atop a rock face.	A physicist stands atop a rock face.	a	b	c	d	e	neutral
533	a	b	d	e	f	g	h	A physicist stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
534	a	b	d	e	f	g	h	A person stands atop a rock face.	A oldtimer stands atop a rock face.	a	b	c	d	e	neutral
535	a	b	d	e	f	g	h	A oldtimer stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
536	a	b	d	e	f	g	h	A person stands atop a rock face.	A steward stands atop a rock face.	a	b	c	d	e	neutral
537	a	b	d	e	f	g	h	A steward stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
538	a	b	d	e	f	g	h	A person stands atop a rock face.	A Ukranian stands atop a rock face.	a	b	c	d	e	neutral
539	a	b	d	e	f	g	h	A Ukranian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
540	a	b	d	e	f	g	h	A person stands atop a rock face.	A actress stands atop a rock face.	a	b	c	d	e	neutral
541	a	b	d	e	f	g	h	A actress stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
542	a	b	d	e	f	g	h	A person stands atop a rock face.	A businessman stands atop a rock face.	a	b	c	d	e	neutral
543	a	b	d	e	f	g	h	A businessman stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
544	a	b	d	e	f	g	h	A person stands atop a rock face.	A stewardess stands atop a rock face.	a	b	c	d	e	neutral
545	a	b	d	e	f	g	h	A stewardess stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
546	a	b	d	e	f	g	h	A person stands atop a rock face.	A Cambodian stands atop a rock face.	a	b	c	d	e	neutral
547	a	b	d	e	f	g	h	A Cambodian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
548	a	b	d	e	f	g	h	A person stands atop a rock face.	A consultant stands atop a rock face.	a	b	c	d	e	neutral
549	a	b	d	e	f	g	h	A consultant stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
550	a	b	d	e	f	g	h	A person stands atop a rock face.	A sergeant stands atop a rock face.	a	b	c	d	e	neutral
551	a	b	d	e	f	g	h	A sergeant stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
552	a	b	d	e	f	g	h	A person stands atop a rock face.	A fiddler stands atop a rock face.	a	b	c	d	e	neutral
553	a	b	d	e	f	g	h	A fiddler stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
554	a	b	d	e	f	g	h	A person stands atop a rock face.	A trooper stands atop a rock face.	a	b	c	d	e	neutral
555	a	b	d	e	f	g	h	A trooper stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
556	a	b	d	e	f	g	h	A person stands atop a rock face.	A gal stands atop a rock face.	a	b	c	d	e	neutral
557	a	b	d	e	f	g	h	A gal stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
558	a	b	d	e	f	g	h	A person stands atop a rock face.	A farmer stands atop a rock face.	a	b	c	d	e	neutral
559	a	b	d	e	f	g	h	A farmer stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
560	a	b	d	e	f	g	h	A person stands atop a rock face.	A cop stands atop a rock face.	a	b	c	d	e	neutral
561	a	b	d	e	f	g	h	A cop stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
562	a	b	d	e	f	g	h	A person stands atop a rock face.	A vegetarian stands atop a rock face.	a	b	c	d	e	neutral
563	a	b	d	e	f	g	h	A vegetarian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
564	a	b	d	e	f	g	h	A person stands atop a rock face.	A Californian stands atop a rock face.	a	b	c	d	e	neutral
565	a	b	d	e	f	g	h	A Californian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
566	a	b	d	e	f	g	h	A person stands atop a rock face.	A locksmith stands atop a rock face.	a	b	c	d	e	neutral
567	a	b	d	e	f	g	h	A locksmith stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
568	a	b	d	e	f	g	h	A person stands atop a rock face.	A Argentinian stands atop a rock face.	a	b	c	d	e	neutral
569	a	b	d	e	f	g	h	A Argentinian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
570	a	b	d	e	f	g	h	A person stands atop a rock face.	A goalkeeper stands atop a rock face.	a	b	c	d	e	neutral
571	a	b	d	e	f	g	h	A goalkeeper stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
572	a	b	d	e	f	g	h	A person stands atop a rock face.	A navigator stands atop a rock face.	a	b	c	d	e	neutral
573	a	b	d	e	f	g	h	A navigator stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
574	a	b	d	e	f	g	h	A person stands atop a rock face.	A Indian stands atop a rock face.	a	b	c	d	e	neutral
575	a	b	d	e	f	g	h	A Indian stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
576	a	b	d	e	f	g	h	A person stands atop a rock face.	A genius stands atop a rock face.	a	b	c	d	e	neutral
577	a	b	d	e	f	g	h	A genius stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
578	a	b	d	e	f	g	h	A person stands atop a rock face.	A youth stands atop a rock face.	a	b	c	d	e	neutral
579	a	b	d	e	f	g	h	A youth stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
580	a	b	d	e	f	g	h	A person stands atop a rock face.	A cleaner stands atop a rock face.	a	b	c	d	e	neutral
581	a	b	d	e	f	g	h	A cleaner stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
582	a	b	d	e	f	g	h	A person stands atop a rock face.	A lunatic stands atop a rock face.	a	b	c	d	e	neutral
583	a	b	d	e	f	g	h	A lunatic stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
584	a	b	d	e	f	g	h	A person stands atop a rock face.	A architect stands atop a rock face.	a	b	c	d	e	neutral
585	a	b	d	e	f	g	h	A architect stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
586	a	b	d	e	f	g	h	A person stands atop a rock face.	A tribesman stands atop a rock face.	a	b	c	d	e	neutral
587	a	b	d	e	f	g	h	A tribesman stands atop a rock face.	A person stands atop a rock face.	a	b	c	d	e	entailment
588	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a volleyball around.	a	b	c	d	e	neutral
589	a	b	d	e	f	g	h	A swimming pool with men tossing a volleyball around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
590	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a football around.	a	b	c	d	e	neutral
591	a	b	d	e	f	g	h	A swimming pool with men tossing a football around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
592	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a baseball around.	a	b	c	d	e	neutral
593	a	b	d	e	f	g	h	A swimming pool with men tossing a baseball around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
594	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a basketball around.	a	b	c	d	e	neutral
595	a	b	d	e	f	g	h	A swimming pool with men tossing a basketball around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
596	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a softball around.	a	b	c	d	e	neutral
597	a	b	d	e	f	g	h	A swimming pool with men tossing a softball around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
598	a	b	d	e	f	g	h	A swimming pool with men tossing a ball around.	A swimming pool with men tossing a racquetball around.	a	b	c	d	e	neutral
599	a	b	d	e	f	g	h	A swimming pool with men tossing a racquetball around.	A swimming pool with men tossing a ball around.	a	b	c	d	e	entailment
600	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female individual is running after exiting a swimming pool.	a	b	c	d	e	entailment
601	a	b	d	e	f	g	h	A female individual is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	neutral
602	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female goalie is running after exiting a swimming pool.	a	b	c	d	e	neutral
603	a	b	d	e	f	g	h	A female goalie is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
604	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female pitcher is running after exiting a swimming pool.	a	b	c	d	e	neutral
605	a	b	d	e	f	g	h	A female pitcher is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
606	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female cricketer is running after exiting a swimming pool.	a	b	c	d	e	neutral
607	a	b	d	e	f	g	h	A female cricketer is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
608	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female outfielder is running after exiting a swimming pool.	a	b	c	d	e	neutral
609	a	b	d	e	f	g	h	A female outfielder is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
610	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female marathoner is running after exiting a swimming pool.	a	b	c	d	e	neutral
611	a	b	d	e	f	g	h	A female marathoner is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
612	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female ballplayer is running after exiting a swimming pool.	a	b	c	d	e	neutral
613	a	b	d	e	f	g	h	A female ballplayer is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
614	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female sprinter is running after exiting a swimming pool.	a	b	c	d	e	neutral
615	a	b	d	e	f	g	h	A female sprinter is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
616	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female linebacker is running after exiting a swimming pool.	a	b	c	d	e	neutral
617	a	b	d	e	f	g	h	A female linebacker is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
618	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female punter is running after exiting a swimming pool.	a	b	c	d	e	neutral
619	a	b	d	e	f	g	h	A female punter is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
620	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female catcher is running after exiting a swimming pool.	a	b	c	d	e	neutral
621	a	b	d	e	f	g	h	A female catcher is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
622	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female kicker is running after exiting a swimming pool.	a	b	c	d	e	neutral
623	a	b	d	e	f	g	h	A female kicker is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
624	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female swimmer is running after exiting a swimming pool.	a	b	c	d	e	neutral
625	a	b	d	e	f	g	h	A female swimmer is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
626	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female quarterback is running after exiting a swimming pool.	a	b	c	d	e	neutral
627	a	b	d	e	f	g	h	A female quarterback is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
628	a	b	d	e	f	g	h	A female athlete is running after exiting a swimming pool.	A female bowler is running after exiting a swimming pool.	a	b	c	d	e	neutral
629	a	b	d	e	f	g	h	A female bowler is running after exiting a swimming pool.	A female athlete is running after exiting a swimming pool.	a	b	c	d	e	entailment
630	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of apple in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
631	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of apple in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
632	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of watermelon in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
633	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of watermelon in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
634	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of cantaloupe in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
635	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of cantaloupe in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
636	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of peach in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
637	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of peach in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
638	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of pear in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
639	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of pear in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
640	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of pineapple in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
641	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of pineapple in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
642	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of orange in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
643	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of orange in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
644	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of lemon in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
645	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of lemon in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
646	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of plum in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
647	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of plum in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
648	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of melon in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
649	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of melon in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
650	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of papaya in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
651	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of papaya in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
652	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of lime in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
653	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of lime in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
654	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of banana in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
655	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of banana in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
656	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of mango in her hands on a sunny day in the shade.	a	b	c	d	e	neutral
657	a	b	d	e	f	g	h	A little girl in stripes, overalls and pigtails is eating a piece of mango in her hands on a sunny day in the shade.	A little girl in stripes, overalls and pigtails is eating a piece of fruit in her hands on a sunny day in the shade.	a	b	c	d	e	entailment
658	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a blackberry from a vendors table.	a	b	c	d	e	neutral
659	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a blackberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
660	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a cantaloupe from a vendors table.	a	b	c	d	e	neutral
661	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a cantaloupe from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
662	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a blueberry from a vendors table.	a	b	c	d	e	neutral
663	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a blueberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
664	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a apple from a vendors table.	a	b	c	d	e	neutral
665	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a apple from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
666	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a berry from a vendors table.	a	b	c	d	e	neutral
667	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a berry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
668	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a strawberry from a vendors table.	a	b	c	d	e	neutral
669	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a strawberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
670	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a peach from a vendors table.	a	b	c	d	e	neutral
671	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a peach from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
672	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a pear from a vendors table.	a	b	c	d	e	neutral
673	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a pear from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
674	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a huckleberry from a vendors table.	a	b	c	d	e	neutral
675	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a huckleberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
676	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a lemon from a vendors table.	a	b	c	d	e	neutral
677	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a lemon from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
678	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a papaya from a vendors table.	a	b	c	d	e	neutral
679	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a papaya from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
680	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a pineapple from a vendors table.	a	b	c	d	e	neutral
681	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a pineapple from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
682	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a mango from a vendors table.	a	b	c	d	e	neutral
683	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a mango from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
684	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a orange from a vendors table.	a	b	c	d	e	neutral
685	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a orange from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
686	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a plum from a vendors table.	a	b	c	d	e	neutral
687	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a plum from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
688	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a banana from a vendors table.	a	b	c	d	e	neutral
689	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a banana from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
690	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a raspberry from a vendors table.	a	b	c	d	e	neutral
691	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a raspberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
692	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a cranberry from a vendors table.	a	b	c	d	e	neutral
693	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a cranberry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
694	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a grape from a vendors table.	a	b	c	d	e	neutral
695	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a grape from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
696	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a cherry from a vendors table.	a	b	c	d	e	neutral
697	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a cherry from a vendors table.	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	a	b	c	d	e	entailment
698	a	b	d	e	f	g	h	A little girl in a floury, pink jacket, picks out a fruit from a vendors table.	A little girl in a floury, pink jacket, picks out a lime from a vendors table.	a	b	c	d	e	neutral
