index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	label1	label2	label3	label4	label5	gold_label 
6665	a	b	c	d	e	f	g	h	There are seven adults and four children on the floor.	There are seven adults and nine children on the floor.	a	b	c	d	e	neutral
6666	a	b	c	d	e	f	g	h	There are seven adults and four children on the floor.	There are seven adults and five children on the floor.	a	b	c	d	e	neutral
6667	a	b	c	d	e	f	g	h	There are seven adults and four children on the floor.	There are seven adults and 12 children on the floor.	a	b	c	d	e	neutral
6668	a	b	c	d	e	f	g	h	There are seven adults and four children on the floor.	There are seven adults and six children on the floor.	a	b	c	d	e	neutral
6669	a	b	c	d	e	f	g	h	There are seven adults and four children on the floor.	There are seven adults and 7 children on the floor.	a	b	c	d	e	neutral
6670	a	b	c	d	e	f	g	h	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the two fighters.	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up far away from the two fighters.	a	b	c	d	e	contradiction
6671	a	b	c	d	e	f	g	h	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the two fighters.	An audience of varying race, sex, and age are enthralled as nine men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, nine refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the nine fighters.	a	b	c	d	e	neutral
6672	a	b	c	d	e	f	g	h	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the two fighters.	An audience of varying race, sex, and age are enthralled as three men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, three refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the three fighters.	a	b	c	d	e	neutral
6673	a	b	c	d	e	f	g	h	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the two fighters.	An audience of varying race, sex, and age are enthralled as 3 men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, 3 refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the 3 fighters.	a	b	c	d	e	neutral
6674	a	b	c	d	e	f	g	h	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up close to the two fighters.	An audience of varying race, sex, and age are enthralled as two men are in a martial arts tournament, the men wear the usual white ge's while one attempts a round house kick to the others face, two refs officiate the match with one sitting at a chair blowing a whistle while the other is up far from the two fighters.	a	b	c	d	e	contradiction
6675	a	b	c	d	e	f	g	h	Young children in India play by the Ganges	Young children in China play by the Ganges	a	b	c	d	e	contradiction
6676	a	b	c	d	e	f	g	h	Young children in India play by the Ganges	Young children in Singapore play by the Ganges	a	b	c	d	e	contradiction
6677	a	b	c	d	e	f	g	h	Young children in India play by the Ganges	Young children in Malaysia play by the Ganges	a	b	c	d	e	contradiction
6678	a	b	c	d	e	f	g	h	Young children in India play by the Ganges	Young children in North Korea play by the Ganges	a	b	c	d	e	contradiction
6679	a	b	c	d	e	f	g	h	Young children in India play by the Ganges	Young children in Japan play by the Ganges	a	b	c	d	e	contradiction
6680	a	b	c	d	e	f	g	h	Two female members of team USA perform a jump near two other female members.	Two female members of team USA perform a jump near 5 other female members.	a	b	c	d	e	contradiction
6681	a	b	c	d	e	f	g	h	Two female members of team USA perform a jump near two other female members.	Two female members of team USA perform a jump near 2 other female members.	a	b	c	d	e	entailment
6682	a	b	c	d	e	f	g	h	Two female members of team USA perform a jump near two other female members.	Two female members of team USA perform a jump far away from two other female members.	a	b	c	d	e	contradiction
6683	a	b	c	d	e	f	g	h	Two female members of team USA perform a jump near two other female members.	Two female members of team USA perform a jump near two future female members.	a	b	c	d	e	contradiction
6684	a	b	c	d	e	f	g	h	Two female members of team USA perform a jump near two other female members.	Two female members of team USA perform a jump far from two other female members.	a	b	c	d	e	contradiction
6685	a	b	c	d	e	f	g	h	A black dog is playing with a toy in the kitchen.	A black dog is playing with a toy in the classroom.	a	b	c	d	e	contradiction
6686	a	b	c	d	e	f	g	h	A black dog is playing with a toy in the kitchen.	A black dog is playing with a toy in the prison cell.	a	b	c	d	e	contradiction
6687	a	b	c	d	e	f	g	h	A black dog is playing with a toy in the kitchen.	A black dog is playing with a toy in the courtroom.	a	b	c	d	e	contradiction
6688	a	b	c	d	e	f	g	h	A black dog is playing with a toy in the kitchen.	A black dog is playing with a toy in the dining room.	a	b	c	d	e	contradiction
6689	a	b	c	d	e	f	g	h	A black dog is playing with a toy in the kitchen.	A black dog is playing with a toy in the garage.	a	b	c	d	e	contradiction
6690	a	b	c	d	e	f	g	h	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking wine.	A woman in a silver shirt and silver sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking wine.	a	b	c	d	e	contradiction
6691	a	b	c	d	e	f	g	h	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking wine.	A woman in a black shirt and black sunglasses is using a newspaper to block the moon so that she can better see her laptop which she is using on the side of a pool while drinking wine.	a	b	c	d	e	contradiction
6692	a	b	c	d	e	f	g	h	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking wine.	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking champagne.	a	b	c	d	e	contradiction
6693	a	b	c	d	e	f	g	h	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking wine.	A woman in a black shirt and black sunglasses is using a newspaper to block the sun so that she can better see her laptop which she is using on the side of a pool while drinking whisky.	a	b	c	d	e	contradiction
6694	a	b	c	d	e	f	g	h	Two people are on the beach in Mexico.	Two people are on the beach in Peru.	a	b	c	d	e	contradiction
6695	a	b	c	d	e	f	g	h	Two people are on the beach in Mexico.	Two people are on the beach in Spain.	a	b	c	d	e	contradiction
6696	a	b	c	d	e	f	g	h	Two people are on the beach in Mexico.	Two people are on the beach in Argentina.	a	b	c	d	e	contradiction
6697	a	b	c	d	e	f	g	h	Two people are on the beach in Mexico.	Two people are on the beach in Brazil.	a	b	c	d	e	contradiction
6698	a	b	c	d	e	f	g	h	Two people are on the beach in Mexico.	Two people are on the beach in Venezuela.	a	b	c	d	e	contradiction
6699	a	b	c	d	e	f	g	h	Two couples practice dance moves in a parking lot while three people look on.	Two couples practice dance moves in a parking lot while eleven people look on.	a	b	c	d	e	contradiction
6700	a	b	c	d	e	f	g	h	Two couples practice dance moves in a parking lot while three people look on.	Two couples practice dance moves in a parking lot while ten people look on.	a	b	c	d	e	contradiction
6701	a	b	c	d	e	f	g	h	Two couples practice dance moves in a parking lot while three people look on.	Two couples practice dance moves in a parking lot while 9 people look on.	a	b	c	d	e	contradiction
6702	a	b	c	d	e	f	g	h	Two couples practice dance moves in a parking lot while three people look on.	Two couples practice dance moves in a parking lot while seven people look on.	a	b	c	d	e	contradiction
6703	a	b	c	d	e	f	g	h	Two couples practice dance moves in a parking lot while three people look on.	Two couples practice dance moves in a parking lot while twelve people look on.	a	b	c	d	e	contradiction
6704	a	b	c	d	e	f	g	h	A group of young men and women drinking beer	A group of young men and women drinking vodka	a	b	c	d	e	contradiction
6705	a	b	c	d	e	f	g	h	A group of young men and women drinking beer	A group of young men and women drinking tequila	a	b	c	d	e	contradiction
6706	a	b	c	d	e	f	g	h	A group of young men and women drinking beer	A group of young men and women drinking whisky	a	b	c	d	e	contradiction
6707	a	b	c	d	e	f	g	h	A group of young men and women drinking beer	A group of young men and women drinking cider	a	b	c	d	e	contradiction
6708	a	b	c	d	e	f	g	h	A group of young men and women drinking beer	A group of young men and women drinking champagne	a	b	c	d	e	contradiction
6709	a	b	c	d	e	f	g	h	Young men from two Japanese-sponsored teams play a game of indoor field hockey.	Young men from two Indonesian-sponsored teams play a game of indoor field hockey.	a	b	c	d	e	contradiction
6710	a	b	c	d	e	f	g	h	Young men from two Japanese-sponsored teams play a game of indoor field hockey.	Young men from two Vietnamese-sponsored teams play a game of indoor field hockey.	a	b	c	d	e	contradiction
6711	a	b	c	d	e	f	g	h	Young men from two Japanese-sponsored teams play a game of indoor field hockey.	Young men from two South Korean-sponsored teams play a game of indoor field hockey.	a	b	c	d	e	contradiction
6712	a	b	c	d	e	f	g	h	Two young men drink beer, leaning on a graffitied wall.	Two young men drink whisky, leaning on a graffitied wall.	a	b	c	d	e	contradiction
6713	a	b	c	d	e	f	g	h	Two young men drink beer, leaning on a graffitied wall.	Two young men drink champagne, leaning on a graffitied wall.	a	b	c	d	e	contradiction
6714	a	b	c	d	e	f	g	h	Two young men drink beer, leaning on a graffitied wall.	Two young men drink vodka, leaning on a graffitied wall.	a	b	c	d	e	contradiction
6715	a	b	c	d	e	f	g	h	Two young men drink beer, leaning on a graffitied wall.	Two young men drink gin, leaning on a graffitied wall.	a	b	c	d	e	contradiction
6716	a	b	c	d	e	f	g	h	Two young men drink beer, leaning on a graffitied wall.	Two young men drink cider, leaning on a graffitied wall.	a	b	c	d	e	contradiction
6717	a	b	c	d	e	f	g	h	Two boys are at an underwater bank in Switzerland.	Two boys are at an underwater bank in Belgium.	a	b	c	d	e	contradiction
6718	a	b	c	d	e	f	g	h	Two boys are at an underwater bank in Switzerland.	Two boys are at an underwater bank in Sweden.	a	b	c	d	e	contradiction
6719	a	b	c	d	e	f	g	h	Two boys are at an underwater bank in Switzerland.	Two boys are at an underwater bank in Holland.	a	b	c	d	e	contradiction
6720	a	b	c	d	e	f	g	h	Two boys are at an underwater bank in Switzerland.	Two boys are at an underwater bank in Germany.	a	b	c	d	e	contradiction
6721	a	b	c	d	e	f	g	h	Two boys are at an underwater bank in Switzerland.	Two boys are at an underwater bank in Norway.	a	b	c	d	e	contradiction
6722	a	b	c	d	e	f	g	h	A little girl is holding a karate trophy in front of a small crowd.	A little girl is holding a karate trophy in front of a little crowd.	a	b	c	d	e	entailment
6723	a	b	c	d	e	f	g	h	A little girl is holding a karate trophy in front of a small crowd.	A tiny girl is holding a karate trophy in front of a small crowd.	a	b	c	d	e	entailment
6724	a	b	c	d	e	f	g	h	A little girl is holding a karate trophy in front of a small crowd.	A small girl is holding a karate trophy in front of a small crowd.	a	b	c	d	e	entailment
6725	a	b	c	d	e	f	g	h	A little girl is holding a karate trophy in front of a small crowd.	A big girl is holding a karate trophy in front of a small crowd.	a	b	c	d	e	contradiction
6726	a	b	c	d	e	f	g	h	A man standing near two other people inspecting his arm.	A man standing far away from two other people inspecting his arm.	a	b	c	d	e	contradiction
6727	a	b	c	d	e	f	g	h	A man standing near two other people inspecting his arm.	A man standing near two identical people inspecting his arm.	a	b	c	d	e	contradiction
6728	a	b	c	d	e	f	g	h	A man standing near two other people inspecting his arm.	A man standing far from two other people inspecting his arm.	a	b	c	d	e	contradiction
6729	a	b	c	d	e	f	g	h	A man standing near two other people inspecting his arm.	A man standing near two same people inspecting his arm.	a	b	c	d	e	contradiction
6730	a	b	c	d	e	f	g	h	two kids are playing hide and seek	6 kids are playing hide and seek	a	b	c	d	e	contradiction
6731	a	b	c	d	e	f	g	h	two kids are playing hide and seek	8 kids are playing hide and seek	a	b	c	d	e	contradiction
6732	a	b	c	d	e	f	g	h	two kids are playing hide and seek	ten kids are playing hide and seek	a	b	c	d	e	contradiction
6733	a	b	c	d	e	f	g	h	two kids are playing hide and seek	12 kids are playing hide and seek	a	b	c	d	e	contradiction
6734	a	b	c	d	e	f	g	h	two kids are playing hide and seek	5 kids are playing hide and seek	a	b	c	d	e	contradiction
6735	a	b	c	d	e	f	g	h	A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	A man in a pink shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	a	b	c	d	e	contradiction
6736	a	b	c	d	e	f	g	h	A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	A man in an orange shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	a	b	c	d	e	contradiction
6737	a	b	c	d	e	f	g	h	A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	A man in a grey shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	a	b	c	d	e	contradiction
6738	a	b	c	d	e	f	g	h	A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	A man in a purple shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	a	b	c	d	e	contradiction
6739	a	b	c	d	e	f	g	h	A man in a red shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	A man in a silver shirt is sitting in the drivers seat of a car that has the steering wheel on the right hand side.	a	b	c	d	e	contradiction
6740	a	b	c	d	e	f	g	h	two women are outside in the sun.	ten women are outside in the sun.	a	b	c	d	e	contradiction
6741	a	b	c	d	e	f	g	h	two women are outside in the sun.	six women are outside in the sun.	a	b	c	d	e	contradiction
6742	a	b	c	d	e	f	g	h	two women are outside in the sun.	4 women are outside in the sun.	a	b	c	d	e	contradiction
6743	a	b	c	d	e	f	g	h	two women are outside in the sun.	twelve women are outside in the sun.	a	b	c	d	e	contradiction
6744	a	b	c	d	e	f	g	h	A kid standing up on a swing in a park as his friends come near.	A kid standing up on a swing in a park as his friends go near.	a	b	c	d	e	entailment
6745	a	b	c	d	e	f	g	h	A kid standing up on a swing in a park as his friends come near.	A kid sitting up on a swing in a park as his friends come near.	a	b	c	d	e	contradiction
6746	a	b	c	d	e	f	g	h	two people are playing tag on the planet Saturn	two people are playing tag on the planet Venus	a	b	c	d	e	contradiction
6747	a	b	c	d	e	f	g	h	two people are playing tag on the planet Saturn	2 people are playing tag on the planet Saturn	a	b	c	d	e	entailment
6748	a	b	c	d	e	f	g	h	two people are playing tag on the planet Saturn	two people are playing tag on the planet Mars	a	b	c	d	e	contradiction
6749	a	b	c	d	e	f	g	h	two people are playing tag on the planet Saturn	two people are playing tag on the planet Pluto	a	b	c	d	e	contradiction
6750	a	b	c	d	e	f	g	h	two people are playing tag on the planet Saturn	4 people are playing tag on the planet Saturn	a	b	c	d	e	contradiction
6751	a	b	c	d	e	f	g	h	A race car driver won a race and now is drinking champagne	A race car driver won a race and now is drinking gin	a	b	c	d	e	contradiction
6752	a	b	c	d	e	f	g	h	A race car driver won a race and now is drinking champagne	A race car driver won a race and now is drinking cider	a	b	c	d	e	contradiction
6753	a	b	c	d	e	f	g	h	A race car driver won a race and now is drinking champagne	A race car driver won a race and now is drinking tequila	a	b	c	d	e	contradiction
6754	a	b	c	d	e	f	g	h	A race car driver won a race and now is drinking champagne	A race car driver won a race and now is drinking whisky	a	b	c	d	e	contradiction
6755	a	b	c	d	e	f	g	h	A race car driver won a race and now is drinking champagne	A race car driver won a race and now is drinking vodka	a	b	c	d	e	contradiction
6756	a	b	c	d	e	f	g	h	Two men leaning on a brick wall facing one another.	Two men leaning on a bronze wall facing one another.	a	b	c	d	e	contradiction
6757	a	b	c	d	e	f	g	h	Two men leaning on a brick wall facing one another.	Two men leaning on a glass wall facing one another.	a	b	c	d	e	contradiction
6758	a	b	c	d	e	f	g	h	Two men leaning on a brick wall facing one another.	Two men leaning on a cement wall facing one another.	a	b	c	d	e	contradiction
6759	a	b	c	d	e	f	g	h	Two men leaning on a brick wall facing one another.	Two men leaning on a plastic wall facing one another.	a	b	c	d	e	contradiction
6760	a	b	c	d	e	f	g	h	Two men leaning on a brick wall facing one another.	Two men leaning on a wood wall facing one another.	a	b	c	d	e	contradiction
6761	a	b	c	d	e	f	g	h	A woman is cleaning the kitchen floor.	A woman is cleaning the bedroom floor.	a	b	c	d	e	contradiction
6762	a	b	c	d	e	f	g	h	A woman is cleaning the kitchen floor.	A woman is cleaning the dining room floor.	a	b	c	d	e	contradiction
6763	a	b	c	d	e	f	g	h	A woman is cleaning the kitchen floor.	A woman is cleaning the courtroom floor.	a	b	c	d	e	contradiction
6764	a	b	c	d	e	f	g	h	A woman is cleaning the kitchen floor.	A woman is cleaning the garage floor.	a	b	c	d	e	contradiction
6765	a	b	c	d	e	f	g	h	A woman is cleaning the kitchen floor.	A woman is cleaning the prison cell floor.	a	b	c	d	e	contradiction
6766	a	b	c	d	e	f	g	h	Three people walk on a rainy night down a street in China.	Three people walk on a rainy night down a street in Thailand.	a	b	c	d	e	contradiction
6767	a	b	c	d	e	f	g	h	Three people walk on a rainy night down a street in China.	Three people walk on a rainy night down a street in Singapore.	a	b	c	d	e	contradiction
6768	a	b	c	d	e	f	g	h	Three people walk on a rainy night down a street in China.	Three people walk on a rainy night down a street in Vietnam.	a	b	c	d	e	contradiction
6769	a	b	c	d	e	f	g	h	Three people walk on a rainy night down a street in China.	Three people walk on a rainy night down a street in North Korea.	a	b	c	d	e	contradiction
6770	a	b	c	d	e	f	g	h	Three people walk on a rainy night down a street in China.	Three people walk on a rainy night down a street in Malaysia.	a	b	c	d	e	contradiction
6771	a	b	c	d	e	f	g	h	The cyclist is running in the hallway.	The cyclist is running in the prison cell.	a	b	c	d	e	contradiction
6772	a	b	c	d	e	f	g	h	The cyclist is running in the hallway.	The cyclist is running in the classroom.	a	b	c	d	e	contradiction
6773	a	b	c	d	e	f	g	h	The cyclist is running in the hallway.	The cyclist is running in the common room.	a	b	c	d	e	contradiction
6774	a	b	c	d	e	f	g	h	The cyclist is running in the hallway.	The cyclist is running in the bedroom.	a	b	c	d	e	contradiction
6775	a	b	c	d	e	f	g	h	The cyclist is running in the hallway.	The cyclist is running in the courtroom.	a	b	c	d	e	contradiction
6776	a	b	c	d	e	f	g	h	There are only two children near the fence.	There are only seven children near the fence.	a	b	c	d	e	contradiction
6777	a	b	c	d	e	f	g	h	There are only two children near the fence.	There are only nine children near the fence.	a	b	c	d	e	contradiction
6778	a	b	c	d	e	f	g	h	There are only two children near the fence.	There are only four children near the fence.	a	b	c	d	e	contradiction
6779	a	b	c	d	e	f	g	h	There are only two children near the fence.	There are only two children far from the fence.	a	b	c	d	e	contradiction
6780	a	b	c	d	e	f	g	h	There are only two children near the fence.	There are only two children far away from the fence.	a	b	c	d	e	contradiction
6781	a	b	c	d	e	f	g	h	A naked man laying on a black brick wall next to a sign post.	A naked man laying on a black wood wall next to a sign post.	a	b	c	d	e	contradiction
6782	a	b	c	d	e	f	g	h	A naked man laying on a black brick wall next to a sign post.	A naked man laying on a black glass wall next to a sign post.	a	b	c	d	e	contradiction
6783	a	b	c	d	e	f	g	h	A naked man laying on a black brick wall next to a sign post.	A naked man laying on a black plastic wall next to a sign post.	a	b	c	d	e	contradiction
6784	a	b	c	d	e	f	g	h	A naked man laying on a black brick wall next to a sign post.	A naked man laying on a black bronze wall next to a sign post.	a	b	c	d	e	contradiction
6785	a	b	c	d	e	f	g	h	A naked man laying on a black brick wall next to a sign post.	A naked man laying on a black sand wall next to a sign post.	a	b	c	d	e	contradiction
6786	a	b	c	d	e	f	g	h	The small dog is wearing a red collar and sits in the sand behind a stone object.	The small dog is wearing a red collar and sits in the sand behind a glass object.	a	b	c	d	e	contradiction
6787	a	b	c	d	e	f	g	h	The small dog is wearing a red collar and sits in the sand behind a stone object.	The small dog is wearing a red collar and sits in the glass behind a stone object.	a	b	c	d	e	contradiction
6788	a	b	c	d	e	f	g	h	The small dog is wearing a red collar and sits in the sand behind a stone object.	The small dog is wearing a red collar and sits in the sand behind a sand object.	a	b	c	d	e	contradiction
6789	a	b	c	d	e	f	g	h	two sisters hug	4 sisters hug	a	b	c	d	e	contradiction
6790	a	b	c	d	e	f	g	h	two sisters hug	eleven sisters hug	a	b	c	d	e	contradiction
6791	a	b	c	d	e	f	g	h	two sisters hug	6 sisters hug	a	b	c	d	e	contradiction
6792	a	b	c	d	e	f	g	h	two sisters hug	six sisters hug	a	b	c	d	e	contradiction
6793	a	b	c	d	e	f	g	h	two sisters hug	five sisters hug	a	b	c	d	e	contradiction
6794	a	b	c	d	e	f	g	h	A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	A little girl with long brown hair and a hat made out of newspaper is opening a present while other people watch.	a	b	c	d	e	entailment
6795	a	b	c	d	e	f	g	h	A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	A tiny girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	a	b	c	d	e	entailment
6796	a	b	c	d	e	f	g	h	A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	A small girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	a	b	c	d	e	entailment
6797	a	b	c	d	e	f	g	h	A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	A little girl with long green hair and a hat made out of newspaper is opening a gift while other people watch.	a	b	c	d	e	contradiction
6798	a	b	c	d	e	f	g	h	A little girl with long brown hair and a hat made out of newspaper is opening a gift while other people watch.	A little girl with short brown hair and a hat made out of newspaper is opening a gift while other people watch.	a	b	c	d	e	contradiction
6799	a	b	c	d	e	f	g	h	A man is standing in front of a monument in Germany.	A man is standing in front of a monument in Belgium.	a	b	c	d	e	contradiction
6800	a	b	c	d	e	f	g	h	A man is standing in front of a monument in Germany.	A man is standing in front of a monument in Switzerland.	a	b	c	d	e	contradiction
6801	a	b	c	d	e	f	g	h	A man is standing in front of a monument in Germany.	A man is standing in front of a monument in Sweden.	a	b	c	d	e	contradiction
6802	a	b	c	d	e	f	g	h	A man is standing in front of a monument in Germany.	A man is standing in front of a monument in Holland.	a	b	c	d	e	contradiction
6803	a	b	c	d	e	f	g	h	A man is standing in front of a monument in Germany.	A man is standing in front of a monument in Norway.	a	b	c	d	e	contradiction
6804	a	b	c	d	e	f	g	h	A group of kids are sitting on a white wall, waiting for class to start.	A group of kids are sitting on a white wall, waiting for class to end.	a	b	c	d	e	contradiction
6805	a	b	c	d	e	f	g	h	A group of kids are sitting on a white wall, waiting for class to start.	A group of kids are sitting on a dark wall, waiting for class to start.	a	b	c	d	e	contradiction
6806	a	b	c	d	e	f	g	h	A group of kids are sitting on a white wall, waiting for class to start.	A group of kids are sitting on a white wall, waiting for class to finish.	a	b	c	d	e	contradiction
6807	a	b	c	d	e	f	g	h	A group of kids are sitting on a white wall, waiting for class to start.	A group of kids are sitting on a brown wall, waiting for class to start.	a	b	c	d	e	contradiction
6808	a	b	c	d	e	f	g	h	A group of kids are sitting on a white wall, waiting for class to start.	A group of kids are sitting on a green wall, waiting for class to start.	a	b	c	d	e	contradiction
6809	a	b	c	d	e	f	g	h	A person leans forward to catch a baseball while a runner comes close to the base.	A person leans forward to catch a baseball while a runner comes near the base.	a	b	c	d	e	entailment
6810	a	b	c	d	e	f	g	h	The woman is reading a book in the living room.	The woman is reading a book in the courtroom.	a	b	c	d	e	contradiction
6811	a	b	c	d	e	f	g	h	The woman is reading a book in the living room.	The woman is reading a book in the garage.	a	b	c	d	e	contradiction
6812	a	b	c	d	e	f	g	h	The woman is reading a book in the living room.	The woman is reading a book in the bedroom.	a	b	c	d	e	contradiction
6813	a	b	c	d	e	f	g	h	The woman is reading a book in the living room.	The woman is reading a book in the classroom.	a	b	c	d	e	contradiction
6814	a	b	c	d	e	f	g	h	The woman is reading a book in the living room.	The woman is reading a book in the dining room.	a	b	c	d	e	contradiction
6815	a	b	c	d	e	f	g	h	The girls go up the stairs to the second story of the house.	The girls go up the stairs to the ninth story of the house.	a	b	c	d	e	contradiction
6816	a	b	c	d	e	f	g	h	The girls go up the stairs to the second story of the house.	The girls go up the stairs to the 5th story of the house.	a	b	c	d	e	contradiction
6817	a	b	c	d	e	f	g	h	The girls go up the stairs to the second story of the house.	The girls go up the stairs to the tenth story of the house.	a	b	c	d	e	contradiction
6818	a	b	c	d	e	f	g	h	The girls go up the stairs to the second story of the house.	The girls go up the stairs to the 6th story of the house.	a	b	c	d	e	contradiction
6819	a	b	c	d	e	f	g	h	The girls go up the stairs to the second story of the house.	The girls go up the stairs to the eighth story of the house.	a	b	c	d	e	contradiction
6820	a	b	c	d	e	f	g	h	A little girl is posing for her mom.	A small girl is posing for her mom.	a	b	c	d	e	entailment
6821	a	b	c	d	e	f	g	h	A little girl is posing for her mom.	A giant girl is posing for her mom.	a	b	c	d	e	contradiction
6822	a	b	c	d	e	f	g	h	A little girl is posing for her mom.	A tiny girl is posing for her mom.	a	b	c	d	e	entailment
6823	a	b	c	d	e	f	g	h	A little girl is posing for her mom.	A great girl is posing for her mom.	a	b	c	d	e	contradiction
6824	a	b	c	d	e	f	g	h	A little girl is posing for her mom.	A little girl is posing for her mother.	a	b	c	d	e	entailment
6825	a	b	c	d	e	f	g	h	A family sitting in India.	A family sitting in North Korea.	a	b	c	d	e	contradiction
6826	a	b	c	d	e	f	g	h	A family sitting in India.	A family sitting in Malaysia.	a	b	c	d	e	contradiction
6827	a	b	c	d	e	f	g	h	A family sitting in India.	A family sitting in Vietnam.	a	b	c	d	e	contradiction
6828	a	b	c	d	e	f	g	h	A family sitting in India.	A family sitting in Thailand.	a	b	c	d	e	contradiction
6829	a	b	c	d	e	f	g	h	A family sitting in India.	A family sitting in Singapore.	a	b	c	d	e	contradiction
6830	a	b	c	d	e	f	g	h	The man with an apron is working in the kitchen.	The man with an apron is working in the bedroom.	a	b	c	d	e	contradiction
6831	a	b	c	d	e	f	g	h	The man with an apron is working in the kitchen.	The man with an apron is working in the classroom.	a	b	c	d	e	contradiction
6832	a	b	c	d	e	f	g	h	The man with an apron is working in the kitchen.	The man with an apron is working in the dining room.	a	b	c	d	e	contradiction
6833	a	b	c	d	e	f	g	h	The man with an apron is working in the kitchen.	The man with an apron is working in the prison cell.	a	b	c	d	e	contradiction
6834	a	b	c	d	e	f	g	h	The man with an apron is working in the kitchen.	The man with an apron is working in the courtroom.	a	b	c	d	e	contradiction
6835	a	b	c	d	e	f	g	h	People are drinking wine.	People are drinking cider.	a	b	c	d	e	contradiction
6836	a	b	c	d	e	f	g	h	People are drinking wine.	People are drinking gin.	a	b	c	d	e	contradiction
6837	a	b	c	d	e	f	g	h	People are drinking wine.	People are drinking tequila.	a	b	c	d	e	contradiction
6838	a	b	c	d	e	f	g	h	People are drinking wine.	People are drinking whisky.	a	b	c	d	e	contradiction
6839	a	b	c	d	e	f	g	h	Seven men are lying tile in the bathroom.	Seven men are lying tile in the bedroom.	a	b	c	d	e	contradiction
6840	a	b	c	d	e	f	g	h	Seven men are lying tile in the bathroom.	Seven men are lying tile in the common room.	a	b	c	d	e	contradiction
6841	a	b	c	d	e	f	g	h	Seven men are lying tile in the bathroom.	Seven men are lying tile in the courtroom.	a	b	c	d	e	contradiction
6842	a	b	c	d	e	f	g	h	Seven men are lying tile in the bathroom.	Seven men are lying tile in the classroom.	a	b	c	d	e	contradiction
6843	a	b	c	d	e	f	g	h	Seven men are lying tile in the bathroom.	Seven men are lying tile in the dining room.	a	b	c	d	e	contradiction
6844	a	b	c	d	e	f	g	h	A dog runs in the race to get the first position	A dog runs in the race to get the 12th position	a	b	c	d	e	contradiction
6845	a	b	c	d	e	f	g	h	A dog runs in the race to get the first position	A dog runs in the race to get the 8th position	a	b	c	d	e	contradiction
6846	a	b	c	d	e	f	g	h	A dog runs in the race to get the first position	A dog runs in the race to get the sixteenth position	a	b	c	d	e	contradiction
